gameDateTimeEst,homeTricode,awayTricode,arenaState,arenaCity,ArenaStateCity,Latitude,Longitude,prev_latitude,prev_longitude,distance_miles
2025-02-28 21:00:00,PHX,NOP,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-02 21:30:00,PHX,MIN,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-04 22:00:00,PHX,LAC,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-07 22:00:00,DEN,PHX,CO,Denver,"Denver, CO",39.7392358,-104.990251,33.4483771,-112.0740373,586.2042916
2025-03-09 15:30:00,DAL,PHX,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,39.7392358,-104.990251,663.3190936
2025-03-10 20:00:00,MEM,PHX,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,32.7766642,-96.7969879,420.3666707
2025-03-12 20:00:00,HOU,PHX,TX,Houston,"Houston, TX",29.7600771,-95.3701108,35.1495343,-90.0489801,485.0340069
2025-03-14 22:00:00,PHX,SAC,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,29.7600771,-95.3701108,1015.311514
2025-03-16 15:30:00,LAL,PHX,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,33.4483771,-112.0740373,357.1869692
2025-03-17 22:00:00,PHX,TOR,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,34.0549076,-118.242643,357.1869692
2025-03-19 22:00:00,PHX,CHI,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-21 22:00:00,PHX,CLE,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-24 22:00:00,PHX,MIL,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-26 22:00:00,PHX,BOS,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-03-28 20:00:00,MIN,PHX,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,33.4483771,-112.0740373,1279.915162
2025-03-30 21:00:00,PHX,HOU,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,44.977753,-93.2650108,1279.915162
2025-04-01 20:00:00,MIL,PHX,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,33.4483771,-112.0740373,1463.698784
2025-04-04 19:30:00,BOS,PHX,MA,Boston,"Boston, MA",42.3600825,-71.0588801,43.0389025,-87.9064736,856.2949787
2025-04-06 19:00:00,NYK,PHX,NY,New York,"New York, NY",40.7127753,-74.0059728,42.3600825,-71.0588801,190.4205844
2025-04-08 22:00:00,PHX,GSW,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,40.7127753,-74.0059728,2142.220942
2025-04-09 22:00:00,PHX,OKC,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-04-11 22:00:00,PHX,SAS,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,33.4483771,-112.0740373,0
2025-04-13 15:30:00,SAC,PHX,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,33.4483771,-112.0740373,634.9611869
2004-10-23 22:00:00,POR,POR,OR,Portland,"Portland, OR",45.515232,-122.6783853,,,
2024-10-23 22:00:00,POR,GSW,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-10-25 22:00:00,POR,NOP,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-10-27 18:00:00,POR,NOP,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-10-28 22:00:00,SAC,POR,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,45.515232,-122.6783853,483.4317287
2024-10-30 22:30:00,LAC,POR,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,38.5815719,-121.4943996,364.3645139
2024-11-01 22:00:00,POR,OKC,OR,Portland,"Portland, OR",45.515232,-122.6783853,33.9616801,-118.3531311,831.2867041
2024-11-02 22:00:00,PHX,POR,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,45.515232,-122.6783853,1006.590559
2024-11-04 21:30:00,NOP,POR,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,33.4483771,-112.0740373,1314.677718
2024-11-07 20:00:00,SAS,POR,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.9510658,-90.0715323,507.3413098
2024-11-08 21:00:00,MIN,POR,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,29.4251905,-98.4945922,1113.064136
2024-11-10 21:00:00,POR,MEM,OR,Portland,"Portland, OR",45.515232,-122.6783853,44.977753,-93.2650108,1424.881756
2024-11-12 22:00:00,POR,MIN,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-11-13 22:00:00,POR,MIN,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-11-17 18:00:00,POR,ATL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-11-20 20:00:00,OKC,POR,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,45.515232,-122.6783853,1486.182678
2024-11-22 20:00:00,HOU,POR,TX,Houston,"Houston, TX",29.7600771,-95.3701108,35.4675602,-97.5164276,414.088761
2024-11-23 20:00:00,HOU,POR,TX,Houston,"Houston, TX",29.7600771,-95.3701108,29.7600771,-95.3701108,0
2024-11-25 20:00:00,MEM,POR,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,29.7600771,-95.3701108,485.0340069
2024-11-27 19:00:00,IND,POR,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,35.1495343,-90.0489801,384.2818166
2024-11-29 22:00:00,POR,SAC,OR,Portland,"Portland, OR",45.515232,-122.6783853,39.76909,-86.158018,1883.150453
2024-12-01 21:00:00,POR,DAL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-12-03 22:30:00,LAC,POR,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,45.515232,-122.6783853,831.2867041
2024-12-06 22:00:00,POR,UTA,OR,Portland,"Portland, OR",45.515232,-122.6783853,33.9616801,-118.3531311,831.2867041
2024-12-08 21:30:00,LAL,POR,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,45.515232,-122.6783853,826.6889205
2024-12-19 22:00:00,POR,DEN,OR,Portland,"Portland, OR",45.515232,-122.6783853,34.0549076,-118.242643,826.6889205
2024-12-21 20:30:00,SAS,POR,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,45.515232,-122.6783853,1720.295052
2024-12-23 20:30:00,DAL,POR,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,29.4251905,-98.4945922,252.6773542
2024-12-26 22:00:00,POR,UTA,OR,Portland,"Portland, OR",45.515232,-122.6783853,32.7766642,-96.7969879,1633.116188
2024-12-28 22:00:00,POR,DAL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2024-12-30 22:00:00,POR,PHI,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-02 22:30:00,LAL,POR,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,45.515232,-122.6783853,826.6889205
2025-01-04 20:00:00,MIL,POR,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,34.0549076,-118.242643,1743.180912
2025-01-06 19:00:00,DET,POR,MI,Detroit,"Detroit, MI",42.331427,-83.0457538,43.0389025,-87.9064736,251.911583
2025-01-08 20:00:00,NOP,POR,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,42.331427,-83.0457538,941.1423133
2025-01-09 20:30:00,DAL,POR,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,29.9510658,-90.0715323,442.5776004
2025-01-11 22:00:00,POR,MIA,OR,Portland,"Portland, OR",45.515232,-122.6783853,32.7766642,-96.7969879,1633.116188
2025-01-14 22:00:00,POR,BKN,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-16 22:00:00,POR,LAC,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-18 22:00:00,POR,HOU,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-19 21:00:00,POR,CHI,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-21 19:30:00,MIA,POR,FL,Miami,"Miami, FL",25.7616798,-80.1917902,45.515232,-122.6783853,2708.282975
2025-01-23 19:00:00,ORL,POR,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,25.7616798,-80.1917902,205.4913473
2025-01-24 19:00:00,CHA,POR,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,28.5383832,-81.3789269,463.730075
2025-01-26 18:00:00,POR,OKC,OR,Portland,"Portland, OR",45.515232,-122.6783853,35.2270869,-80.8431267,2287.528991
2025-01-28 22:00:00,POR,MIL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-01-30 22:00:00,POR,ORL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-01 22:00:00,POR,PHX,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-03 22:00:00,POR,PHX,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-04 22:00:00,POR,IND,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-06 22:00:00,POR,SAC,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-08 20:00:00,MIN,POR,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,45.515232,-122.6783853,1424.881756
2025-02-10 21:00:00,DEN,POR,CO,Denver,"Denver, CO",39.7392358,-104.990251,44.977753,-93.2650108,699.3108499
2025-02-12 21:00:00,DEN,POR,CO,Denver,"Denver, CO",39.7392358,-104.990251,39.7392358,-104.990251,0
2025-02-20 22:00:00,POR,LAL,OR,Portland,"Portland, OR",45.515232,-122.6783853,39.7392358,-104.990251,982.1578219
2025-02-22 22:00:00,POR,CHA,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-02-24 21:00:00,UTA,POR,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,45.515232,-122.6783853,635.2895171
2025-02-26 19:00:00,WAS,POR,DC,Washington,"Washington, DC",38.9071923,-77.0368707,40.7607793,-111.8910474,1843.598251
2025-02-28 19:30:00,BKN,POR,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,38.9071923,-77.0368707,204.9771087
2025-03-02 15:30:00,CLE,POR,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,40.6781784,-73.9441579,407.875472
2025-03-03 19:00:00,PHI,POR,PA,Philadelphia,"Philadelphia, PA",39.9525839,-75.1652215,41.49932,-81.6943605,358.48527
2025-03-05 19:00:00,BOS,POR,MA,Boston,"Boston, MA",42.3600825,-71.0588801,39.9525839,-75.1652215,270.9915825
2025-03-07 20:00:00,OKC,POR,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,42.3600825,-71.0588801,1494.463158
2025-03-09 21:00:00,POR,DET,OR,Portland,"Portland, OR",45.515232,-122.6783853,35.4675602,-97.5164276,1486.182678
2025-03-10 22:00:00,GSW,POR,CA,San Francisco,"San Francisco, CA",37.7749295,-122.4194155,45.515232,-122.6783853,535.5701172
2025-03-12 22:00:00,POR,NYK,OR,Portland,"Portland, OR",45.515232,-122.6783853,37.7749295,-122.4194155,535.5701172
2025-03-16 18:00:00,POR,TOR,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-18 22:00:00,POR,WAS,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-19 22:00:00,POR,MEM,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-21 22:00:00,POR,DEN,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-23 18:00:00,POR,BOS,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-25 22:00:00,POR,CLE,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2025-03-27 22:00:00,SAC,POR,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,45.515232,-122.6783853,483.4317287
2025-03-30 18:00:00,NYK,POR,NY,New York,"New York, NY",40.7127753,-74.0059728,38.5815719,-121.4943996,2502.565149
2025-04-01 19:30:00,ATL,POR,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,40.7127753,-74.0059728,746.6782709
2025-04-03 19:30:00,TOR,POR,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,33.748752,-84.3876845,736.0682631
2025-04-04 20:00:00,CHI,POR,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,43.653226,-79.3831843,436.1828161
2025-04-06 18:00:00,POR,SAS,OR,Portland,"Portland, OR",45.515232,-122.6783853,41.8781136,-87.6297982,1756.549126
2025-04-09 21:00:00,UTA,POR,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,45.515232,-122.6783853,635.2895171
2025-04-11 22:00:00,POR,GSW,OR,Portland,"Portland, OR",45.515232,-122.6783853,40.7607793,-111.8910474,635.2895171
2025-04-13 15:30:00,POR,LAL,OR,Portland,"Portland, OR",45.515232,-122.6783853,45.515232,-122.6783853,0
2004-10-24 22:00:00,SAC,SAC,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,,,
2024-10-24 22:00:00,SAC,MIN,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-10-26 22:30:00,LAL,SAC,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,38.5815719,-121.4943996,361.7144922
2024-10-28 22:00:00,SAC,POR,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,34.0549076,-118.242643,361.7144922
2024-10-29 21:00:00,UTA,SAC,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,38.5815719,-121.4943996,532.7360462
2024-11-01 19:30:00,ATL,SAC,GA,Atlanta,"Atlanta, GA",33.748752,-84.3876845,40.7607793,-111.8910474,1582.407892
2024-11-02 19:30:00,TOR,SAC,ON,Toronto,"Toronto, ON",43.653226,-79.3831843,33.748752,-84.3876845,736.0682631
2024-11-04 20:15:00,MIA,SAC,FL,Miami,"Miami, FL",25.7616798,-80.1917902,43.653226,-79.3831843,1238.411138
2024-11-06 22:00:00,SAC,TOR,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,25.7616798,-80.1917902,2550.754472
2024-11-08 22:00:00,SAC,LAC,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-11-10 20:00:00,PHX,SAC,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,38.5815719,-121.4943996,634.9611869
2024-11-11 20:00:00,SAS,SAC,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,33.4483771,-112.0740373,847.5550277
2024-11-13 22:00:00,SAC,PHX,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,29.4251905,-98.4945922,1457.538412
2024-11-15 22:00:00,SAC,MIN,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-11-16 22:00:00,SAC,UTA,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-11-18 22:00:00,SAC,ATL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-11-22 22:30:00,LAC,SAC,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,38.5815719,-121.4943996,364.3645139
2024-11-24 21:00:00,SAC,BKN,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,33.9616801,-118.3531311,364.3645139
2024-11-25 22:00:00,SAC,OKC,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-11-27 20:00:00,MIN,SAC,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,38.5815719,-121.4943996,1513.048171
2024-11-29 22:00:00,POR,SAC,OR,Portland,"Portland, OR",45.515232,-122.6783853,44.977753,-93.2650108,1424.881756
2024-12-01 21:00:00,SAC,SAS,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,45.515232,-122.6783853,483.4317287
2024-12-03 22:00:00,SAC,HOU,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-12-05 20:00:00,MEM,SAC,TN,Memphis,"Memphis, TN",35.1495343,-90.0489801,38.5815719,-121.4943996,1747.67617
2024-12-06 20:00:00,SAS,SAC,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,35.1495343,-90.0489801,632.5431155
2024-12-08 21:00:00,SAC,UTA,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,29.4251905,-98.4945922,1457.538412
2024-12-19 22:00:00,SAC,LAL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-12-21 18:00:00,SAC,LAL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-12-22 18:00:00,SAC,IND,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-12-26 22:00:00,SAC,DET,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2024-12-28 22:30:00,LAL,SAC,CA,Los Angeles,"Los Angeles, CA",34.0549076,-118.242643,38.5815719,-121.4943996,361.7144922
2024-12-30 22:00:00,SAC,DAL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,34.0549076,-118.242643,361.7144922
2025-01-01 22:00:00,SAC,PHI,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-01-03 22:00:00,SAC,MEM,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-01-05 20:30:00,GSW,SAC,CA,San Francisco,"San Francisco, CA",37.7749295,-122.4194155,38.5815719,-121.4943996,75.11926604
2025-01-06 22:00:00,SAC,MIA,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,37.7749295,-122.4194155,75.11926604
2025-01-10 19:30:00,BOS,SAC,MA,Boston,"Boston, MA",42.3600825,-71.0588801,38.5815719,-121.4943996,2627.827293
2025-01-12 15:30:00,CHI,SAC,IL,Chicago,"Chicago, IL",41.8781136,-87.6297982,42.3600825,-71.0588801,849.5226069
2025-01-14 20:00:00,MIL,SAC,WI,Milwaukee,"Milwaukee, WI",43.0389025,-87.9064736,41.8781136,-87.6297982,81.52463044
2025-01-16 22:00:00,SAC,HOU,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,43.0389025,-87.9064736,1773.078421
2025-01-19 21:00:00,SAC,WAS,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-01-22 22:00:00,SAC,GSW,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-01-23 21:00:00,DEN,SAC,CO,Denver,"Denver, CO",39.7392358,-104.990251,38.5815719,-121.4943996,887.5290109
2025-01-25 19:30:00,NYK,SAC,NY,New York,"New York, NY",40.7127753,-74.0059728,39.7392358,-104.990251,1629.23128
2025-01-27 19:30:00,BKN,SAC,NY,Brooklyn,"Brooklyn, NY",40.6781784,-73.9441579,40.7127753,-74.0059728,4.029451282
2025-01-29 19:30:00,PHI,SAC,PA,Philadelphia,"Philadelphia, PA",39.9525839,-75.1652215,40.6781784,-73.9441579,81.64801762
2025-02-01 20:00:00,OKC,SAC,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,39.9525839,-75.1652215,1258.15228
2025-02-03 20:00:00,MIN,SAC,MN,Minneapolis,"Minneapolis, MN",44.977753,-93.2650108,35.4675602,-97.5164276,694.8245737
2025-02-05 22:00:00,SAC,ORL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,44.977753,-93.2650108,1513.048171
2025-02-06 22:00:00,POR,SAC,OR,Portland,"Portland, OR",45.515232,-122.6783853,38.5815719,-121.4943996,483.4317287
2025-02-08 22:00:00,SAC,NOP,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,45.515232,-122.6783853,483.4317287
2025-02-10 20:30:00,DAL,SAC,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,38.5815719,-121.4943996,1439.59406
2025-02-12 20:00:00,NOP,SAC,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,32.7766642,-96.7969879,442.5776004
2025-02-13 20:00:00,NOP,SAC,LA,New Orleans,"New Orleans, LA",29.9510658,-90.0715323,29.9510658,-90.0715323,0
2025-02-21 22:00:00,SAC,GSW,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,29.9510658,-90.0715323,1882.091481
2025-02-24 22:00:00,SAC,CHA,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-02-26 21:00:00,UTA,SAC,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,38.5815719,-121.4943996,532.7360462
2025-03-01 20:00:00,HOU,SAC,TX,Houston,"Houston, TX",29.7600771,-95.3701108,40.7607793,-111.8910474,1200.410247
2025-03-03 20:30:00,DAL,SAC,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,29.7600771,-95.3701108,225.0608635
2025-03-05 21:00:00,DEN,SAC,CO,Denver,"Denver, CO",39.7392358,-104.990251,32.7766642,-96.7969879,663.3190936
2025-03-07 22:00:00,SAC,SAS,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,39.7392358,-104.990251,887.5290109
2025-03-09 21:30:00,LAC,SAC,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,38.5815719,-121.4943996,364.3645139
2025-03-10 22:30:00,SAC,NYK,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,33.9616801,-118.3531311,364.3645139
2025-03-13 22:00:00,GSW,SAC,CA,San Francisco,"San Francisco, CA",37.7749295,-122.4194155,38.5815719,-121.4943996,75.11926604
2025-03-14 22:00:00,PHX,SAC,AZ,Phoenix,"Phoenix, AZ",33.4483771,-112.0740373,37.7749295,-122.4194155,653.680479
2025-03-17 22:00:00,SAC,MEM,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,33.4483771,-112.0740373,634.9611869
2025-03-19 22:00:00,SAC,CLE,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-20 22:00:00,SAC,CHI,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-22 22:00:00,SAC,MIL,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-24 22:00:00,SAC,BOS,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-25 22:00:00,SAC,OKC,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-27 22:00:00,SAC,POR,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-03-29 17:00:00,ORL,SAC,FL,Orlando,"Orlando, FL",28.5383832,-81.3789269,38.5815719,-121.4943996,2393.432381
2025-03-31 19:00:00,IND,SAC,IN,Indianapolis,"Indianapolis, IN",39.76909,-86.158018,28.5383832,-81.3789269,823.2422263
2025-04-02 19:00:00,WAS,SAC,DC,Washington,"Washington, DC",38.9071923,-77.0368707,39.76909,-86.158018,491.372481
2025-04-04 19:00:00,CHA,SAC,NC,Charlotte,"Charlotte, NC",35.2270869,-80.8431267,38.9071923,-77.0368707,329.9783004
2025-04-06 18:00:00,CLE,SAC,OH,Cleveland,"Cleveland, OH",41.49932,-81.6943605,35.2270869,-80.8431267,436.298449
2025-04-07 19:00:00,DET,SAC,MI,Detroit,"Detroit, MI",42.331427,-83.0457538,41.49932,-81.6943605,90.28280199
2025-04-09 22:00:00,SAC,DEN,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,42.331427,-83.0457538,2022.799794
2025-04-11 22:00:00,SAC,LAC,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2025-04-13 15:30:00,SAC,PHX,CA,Sacramento,"Sacramento, CA",38.5815719,-121.4943996,38.5815719,-121.4943996,0
2004-10-26 20:30:00,SAS,SAS,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,,,
2024-10-24 19:30:00,DAL,SAS,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,29.4251905,-98.4945922,252.6773542
2024-10-26 20:30:00,SAS,HOU,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,32.7766642,-96.7969879,252.6773542
2024-10-28 20:00:00,SAS,HOU,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-10-30 21:30:00,OKC,SAS,OK,Oklahoma City,"Oklahoma City, OK",35.4675602,-97.5164276,29.4251905,-98.4945922,421.8303342
2024-10-31 21:00:00,UTA,SAS,UT,Salt Lake City,"Salt Lake City, UT",40.7607793,-111.8910474,35.4675602,-97.5164276,862.3141581
2024-11-02 20:00:00,SAS,MIN,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,40.7607793,-111.8910474,1088.179472
2024-11-04 22:30:00,LAC,SAS,CA,Inglewood,"Inglewood, CA",33.9616801,-118.3531311,29.4251905,-98.4945922,1207.968371
2024-11-06 20:00:00,HOU,SAS,TX,Houston,"Houston, TX",29.7600771,-95.3701108,33.9616801,-118.3531311,1378.020388
2024-11-07 20:00:00,SAS,POR,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.7600771,-95.3701108,189.3478095
2024-11-09 17:00:00,SAS,UTA,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-11-11 20:00:00,SAS,SAC,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-11-13 20:00:00,SAS,WAS,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-11-15 19:30:00,SAS,LAL,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-11-16 20:30:00,DAL,SAS,TX,Dallas,"Dallas, TX",32.7766642,-96.7969879,29.4251905,-98.4945922,252.6773542
2024-11-19 21:30:00,SAS,OKC,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,32.7766642,-96.7969879,252.6773542
2024-11-21 20:00:00,SAS,UTA,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
2024-11-23 20:30:00,SAS,GSW,TX,San Antonio,"San Antonio, TX",29.4251905,-98.4945922,29.4251905,-98.4945922,0
